precinct,office,party_detailed,party_simplified,mode,votes,county_name,county_fips,jurisdiction_name,jurisdiction_fips,candidate,district,dataverse,year,stage,state,special,writein,state_po,state_fips,state_cen,state_ic,date,readme_check,magnitude
Wrightstown Boro,US HOUSE,GOD SAVE AMERICA,OTHER,TOTAL,2,BURLINGTON,34005,BURLINGTON,34005,GREGORY M SOBOCINSKI,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Burlington Totals,US HOUSE,GOD SAVE AMERICA,OTHER,TOTAL,708,BURLINGTON,34005,BURLINGTON,34005,GREGORY M SOBOCINSKI,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
East Windsor Twp,US HOUSE,DEMOCRAT,DEMOCRAT,NON-FEDERAL,5094,MERCER,34021,MERCER,34021,ANDY KIM,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Hamilton Twp,US HOUSE,DEMOCRAT,DEMOCRAT,NON-FEDERAL,15106,MERCER,34021,MERCER,34021,ANDY KIM,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Hightstown Boro,US HOUSE,DEMOCRAT,DEMOCRAT,NON-FEDERAL,1067,MERCER,34021,MERCER,34021,ANDY KIM,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Lawrence Twp,US HOUSE,DEMOCRAT,DEMOCRAT,NON-FEDERAL,7891,MERCER,34021,MERCER,34021,ANDY KIM,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Robbinsville Twp,US HOUSE,DEMOCRAT,DEMOCRAT,NON-FEDERAL,2687,MERCER,34021,MERCER,34021,ANDY KIM,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Mercer Totals,US HOUSE,DEMOCRAT,DEMOCRAT,NON-FEDERAL,31901,MERCER,34021,MERCER,34021,ANDY KIM,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
East Windsor Twp,US HOUSE,REPUBLICAN,REPUBLICAN,NON-FEDERAL,2268,MERCER,34021,MERCER,34021,BOB HEALEY,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Hamilton Twp,US HOUSE,REPUBLICAN,REPUBLICAN,NON-FEDERAL,12538,MERCER,34021,MERCER,34021,BOB HEALEY,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Hightstown Boro,US HOUSE,REPUBLICAN,REPUBLICAN,NON-FEDERAL,443,MERCER,34021,MERCER,34021,BOB HEALEY,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Lawrence Twp,US HOUSE,REPUBLICAN,REPUBLICAN,NON-FEDERAL,2936,MERCER,34021,MERCER,34021,BOB HEALEY,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Robbinsville Twp,US HOUSE,REPUBLICAN,REPUBLICAN,NON-FEDERAL,2069,MERCER,34021,MERCER,34021,BOB HEALEY,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Mercer Totals,US HOUSE,REPUBLICAN,REPUBLICAN,NON-FEDERAL,20261,MERCER,34021,MERCER,34021,BOB HEALEY,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
East Windsor Twp,US HOUSE,LIBERTARIAN PARTY,OTHER,NON-FEDERAL,35,MERCER,34021,MERCER,34021,CHRISTOPHER RUSSOMANNO,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Hamilton Twp,US HOUSE,LIBERTARIAN PARTY,OTHER,NON-FEDERAL,202,MERCER,34021,MERCER,34021,CHRISTOPHER RUSSOMANNO,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Hightstown Boro,US HOUSE,LIBERTARIAN PARTY,OTHER,NON-FEDERAL,24,MERCER,34021,MERCER,34021,CHRISTOPHER RUSSOMANNO,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Lawrence Twp,US HOUSE,LIBERTARIAN PARTY,OTHER,NON-FEDERAL,75,MERCER,34021,MERCER,34021,CHRISTOPHER RUSSOMANNO,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Robbinsville Twp,US HOUSE,LIBERTARIAN PARTY,OTHER,NON-FEDERAL,23,MERCER,34021,MERCER,34021,CHRISTOPHER RUSSOMANNO,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Mercer Totals,US HOUSE,LIBERTARIAN PARTY,OTHER,NON-FEDERAL,359,MERCER,34021,MERCER,34021,CHRISTOPHER RUSSOMANNO,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
East Windsor Twp,US HOUSE,GOD SAVE AMERICA,OTHER,NON-FEDERAL,15,MERCER,34021,MERCER,34021,GREGORY M SOBOCINSKI,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Hamilton Twp,US HOUSE,GOD SAVE AMERICA,OTHER,NON-FEDERAL,123,MERCER,34021,MERCER,34021,GREGORY M SOBOCINSKI,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Hightstown Boro,US HOUSE,GOD SAVE AMERICA,OTHER,NON-FEDERAL,6,MERCER,34021,MERCER,34021,GREGORY M SOBOCINSKI,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Lawrence Twp,US HOUSE,GOD SAVE AMERICA,OTHER,NON-FEDERAL,31,MERCER,34021,MERCER,34021,GREGORY M SOBOCINSKI,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Robbinsville Twp,US HOUSE,GOD SAVE AMERICA,OTHER,NON-FEDERAL,12,MERCER,34021,MERCER,34021,GREGORY M SOBOCINSKI,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Mercer Totals,US HOUSE,GOD SAVE AMERICA,OTHER,NON-FEDERAL,188,MERCER,34021,MERCER,34021,GREGORY M SOBOCINSKI,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Allentown Boro,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,491,MONMOUTH,34025,MONMOUTH,34025,ANDY KIM,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Englishtown Boro,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,203,MONMOUTH,34025,MONMOUTH,34025,ANDY KIM,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Freehold Boro,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,1337,MONMOUTH,34025,MONMOUTH,34025,ANDY KIM,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Freehold Twp,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,4960,MONMOUTH,34025,MONMOUTH,34025,ANDY KIM,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Holmdel Twp,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,2858,MONMOUTH,34025,MONMOUTH,34025,ANDY KIM,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Manalapan Twp,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,5920,MONMOUTH,34025,MONMOUTH,34025,ANDY KIM,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Marlboro Twp,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,7088,MONMOUTH,34025,MONMOUTH,34025,ANDY KIM,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Millstone Twp,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,1330,MONMOUTH,34025,MONMOUTH,34025,ANDY KIM,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Roosevelt Boro,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,277,MONMOUTH,34025,MONMOUTH,34025,ANDY KIM,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Upper Freehold Twp,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,1208,MONMOUTH,34025,MONMOUTH,34025,ANDY KIM,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Ocean Totals,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,25672,MONMOUTH,34025,MONMOUTH,34025,ANDY KIM,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
District 3 Totals,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,150498,MONMOUTH,34025,MONMOUTH,34025,ANDY KIM,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Allentown Boro,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,314,MONMOUTH,34025,MONMOUTH,34025,BOB HEALEY,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Englishtown Boro,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,376,MONMOUTH,34025,MONMOUTH,34025,BOB HEALEY,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Freehold Boro,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,941,MONMOUTH,34025,MONMOUTH,34025,BOB HEALEY,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Freehold Twp,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,6459,MONMOUTH,34025,MONMOUTH,34025,BOB HEALEY,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Holmdel Twp,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,3962,MONMOUTH,34025,MONMOUTH,34025,BOB HEALEY,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Manalapan Twp,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,8948,MONMOUTH,34025,MONMOUTH,34025,BOB HEALEY,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Marlboro Twp,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,7913,MONMOUTH,34025,MONMOUTH,34025,BOB HEALEY,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Millstone Twp,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,2854,MONMOUTH,34025,MONMOUTH,34025,BOB HEALEY,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Roosevelt Boro,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,97,MONMOUTH,34025,MONMOUTH,34025,BOB HEALEY,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Upper Freehold Twp,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,1979,MONMOUTH,34025,MONMOUTH,34025,BOB HEALEY,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Ocean Totals,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,33843,MONMOUTH,34025,MONMOUTH,34025,BOB HEALEY,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
District 3 Totals,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,118415,MONMOUTH,34025,MONMOUTH,34025,BOB HEALEY,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Allentown Boro,US HOUSE,LIBERTARIAN PARTY,OTHER,TOTAL,9,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER RUSSOMANNO,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Englishtown Boro,US HOUSE,LIBERTARIAN PARTY,OTHER,TOTAL,9,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER RUSSOMANNO,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Freehold Boro,US HOUSE,LIBERTARIAN PARTY,OTHER,TOTAL,20,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER RUSSOMANNO,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Freehold Twp,US HOUSE,LIBERTARIAN PARTY,OTHER,TOTAL,66,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER RUSSOMANNO,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Holmdel Twp,US HOUSE,LIBERTARIAN PARTY,OTHER,TOTAL,58,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER RUSSOMANNO,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Manalapan Twp,US HOUSE,LIBERTARIAN PARTY,OTHER,TOTAL,85,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER RUSSOMANNO,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Marlboro Twp,US HOUSE,LIBERTARIAN PARTY,OTHER,TOTAL,65,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER RUSSOMANNO,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Millstone Twp,US HOUSE,LIBERTARIAN PARTY,OTHER,TOTAL,30,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER RUSSOMANNO,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Roosevelt Boro,US HOUSE,LIBERTARIAN PARTY,OTHER,TOTAL,1,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER RUSSOMANNO,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Upper Freehold Twp,US HOUSE,LIBERTARIAN PARTY,OTHER,TOTAL,26,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER RUSSOMANNO,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Ocean Totals,US HOUSE,LIBERTARIAN PARTY,OTHER,TOTAL,369,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER RUSSOMANNO,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
District 3 Totals,US HOUSE,LIBERTARIAN PARTY,OTHER,TOTAL,1347,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER RUSSOMANNO,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Allentown Boro,US HOUSE,GOD SAVE AMERICA,OTHER,TOTAL,6,MONMOUTH,34025,MONMOUTH,34025,GREGORY M SOBOCINSKI,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Englishtown Boro,US HOUSE,GOD SAVE AMERICA,OTHER,TOTAL,7,MONMOUTH,34025,MONMOUTH,34025,GREGORY M SOBOCINSKI,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Freehold Boro,US HOUSE,GOD SAVE AMERICA,OTHER,TOTAL,12,MONMOUTH,34025,MONMOUTH,34025,GREGORY M SOBOCINSKI,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Freehold Twp,US HOUSE,GOD SAVE AMERICA,OTHER,TOTAL,46,MONMOUTH,34025,MONMOUTH,34025,GREGORY M SOBOCINSKI,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Holmdel Twp,US HOUSE,GOD SAVE AMERICA,OTHER,TOTAL,28,MONMOUTH,34025,MONMOUTH,34025,GREGORY M SOBOCINSKI,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Manalapan Twp,US HOUSE,GOD SAVE AMERICA,OTHER,TOTAL,48,MONMOUTH,34025,MONMOUTH,34025,GREGORY M SOBOCINSKI,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Marlboro Twp,US HOUSE,GOD SAVE AMERICA,OTHER,TOTAL,44,MONMOUTH,34025,MONMOUTH,34025,GREGORY M SOBOCINSKI,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Millstone Twp,US HOUSE,GOD SAVE AMERICA,OTHER,TOTAL,17,MONMOUTH,34025,MONMOUTH,34025,GREGORY M SOBOCINSKI,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Roosevelt Boro,US HOUSE,GOD SAVE AMERICA,OTHER,TOTAL,0,MONMOUTH,34025,MONMOUTH,34025,GREGORY M SOBOCINSKI,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Upper Freehold Twp,US HOUSE,GOD SAVE AMERICA,OTHER,TOTAL,12,MONMOUTH,34025,MONMOUTH,34025,GREGORY M SOBOCINSKI,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Ocean Totals,US HOUSE,GOD SAVE AMERICA,OTHER,TOTAL,220,MONMOUTH,34025,MONMOUTH,34025,GREGORY M SOBOCINSKI,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
District 3 Totals,US HOUSE,GOD SAVE AMERICA,OTHER,TOTAL,1116,MONMOUTH,34025,MONMOUTH,34025,GREGORY M SOBOCINSKI,003,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Avon-by-the-Sea Boro,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,543,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER H SMITH,004,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Belmar Boro,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,1592,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER H SMITH,004,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Brielle Boro,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,1645,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER H SMITH,004,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Colts Neck Twp,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,3185,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER H SMITH,004,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Eatontown Boro,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,2144,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER H SMITH,004,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Farmingdale Boro,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,355,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER H SMITH,004,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Freehold Twp,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,1011,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER H SMITH,004,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Howell Twp,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,11036,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER H SMITH,004,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Lake Como Boro,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,308,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER H SMITH,004,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Manasquan Boro,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,1749,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER H SMITH,004,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Middletown Twp,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,13618,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER H SMITH,004,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Ocean Twp,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,5102,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER H SMITH,004,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Seagirt Boro,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,816,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER H SMITH,004,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Shrewsbury Boro,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,1055,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER H SMITH,004,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Shrewsbury Twp,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,114,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER H SMITH,004,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Spring Lake Boro,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,1060,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER H SMITH,004,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Spring Lake Heights Bor,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,1287,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER H SMITH,004,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Tinton Falls Boro,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,4037,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER H SMITH,004,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Wall Twp,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,7207,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER H SMITH,004,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Monmouth Totals,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,57864,MONMOUTH,34025,MONMOUTH,34025,CHRISTOPHER H SMITH,004,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Avon-by-the-Sea Boro,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,307,MONMOUTH,34025,MONMOUTH,34025,MATTHEW JENKINS,004,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Belmar Boro,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,1109,MONMOUTH,34025,MONMOUTH,34025,MATTHEW JENKINS,004,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Brielle Boro,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,710,MONMOUTH,34025,MONMOUTH,34025,MATTHEW JENKINS,004,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Colts Neck Twp,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,1159,MONMOUTH,34025,MONMOUTH,34025,MATTHEW JENKINS,004,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Eatontown Boro,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,1754,MONMOUTH,34025,MONMOUTH,34025,MATTHEW JENKINS,004,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Farmingdale Boro,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,174,MONMOUTH,34025,MONMOUTH,34025,MATTHEW JENKINS,004,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Freehold Twp,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,442,MONMOUTH,34025,MONMOUTH,34025,MATTHEW JENKINS,004,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
Howell Twp,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,5917,MONMOUTH,34025,MONMOUTH,34025,MATTHEW JENKINS,004,HOUSE,2022,GEN,NEW JERSEY,FALSE,FALSE,NJ,34,22,12,2022-11-08,TRUE,1
